Unnamed: 0,TF,Target,Label
3034,321,90,0
1068,461,238,1
2277,906,540,1
3946,671,489,0
993,427,447,1
3290,435,168,0
1334,572,411,1
4040,714,578,0
4552,901,468,0
2488,119,720,0
2426,63,895,0
1893,772,248,1
529,252,844,1
3905,667,439,0
3236,402,407,0
3149,355,696,0
3915,667,66,0
613,282,311,1
3622,572,198,0
3328,457,624,0
1824,752,646,1
3056,335,347,0
4469,885,209,0
3360,461,843,0
3938,670,346,0
1405,606,273,1
2777,239,355,0
742,321,311,1
1852,760,279,1
1104,471,605,1
3641,577,848,0
932,396,671,1
3720,607,24,0
2132,857,355,1
1347,577,803,1
2718,212,541,0
4424,857,202,0
2403,54,144,0
2009,809,52,1
2905,282,723,0
930,390,768,1
2964,298,495,0
2924,286,694,0
695,304,30,1
1472,624,809,1
2194,885,269,1
2660,201,496,0
422,211,787,1
3897,667,539,0
482,239,295,1
3525,531,284,0
1330,572,667,1
3947,671,681,0
1748,714,42,1
1654,671,885,1
1994,808,550,1
3332,457,363,0
4072,736,29,0
1090,465,885,1
668,298,390,1
229,152,750,1
3907,667,664,0
4301,809,826,0
1655,671,396,1
4347,838,843,0
632,286,336,1
4379,848,714,0
1525,644,845,1
2003,809,239,1
111,54,655,1
2028,824,207,1
4166,765,4,0
3626,572,493,0
4359,839,879,0
479,239,386,1
3849,654,454,0
4553,901,866,0
3404,472,872,0
2137,858,535,1
196,119,693,1
29,30,761,1
1557,654,377,1
1187,498,655,1
2388,52,83,0
3706,607,297,0
2392,52,140,0
1605,667,219,1
3697,606,896,0
3817,644,774,0
674,298,13,1
100,52,252,1
1040,457,355,1
3123,351,280,0
2261,901,827,1
3599,571,398,0
831,351,650,1
4286,808,455,0
3353,461,24,0
3606,571,708,0
1874,765,355,1
1313,571,212,1
1632,667,571,1
2206,885,457,1
1938,788,239,1
96,52,844,1
2960,298,873,0
3470,498,751,0
1503,641,13,1
1840,757,572,1
4337,832,733,0
3382,465,393,0
134,63,411,1
368,201,351,1
2521,152,802,0
1844,759,233,1
1112,472,273,1
3222,390,189,0
2774,239,90,0
485,239,787,1
1646,670,128,1
4116,752,840,0
4486,885,98,0
2055,838,307,1
1971,803,637,1
4263,803,909,0
4144,760,873,0
4393,850,308,0
3479,498,686,0
1428,607,889,1
2336,31,112,0
1623,667,427,1
3241,411,213,0
962,411,677,1
3886,660,705,0
3795,641,886,0
3296,450,176,0
1036,457,760,1
4136,759,866,0
611,282,642,1
1314,571,351,1
4117,752,806,0
2260,901,35,1
4569,906,686,0
857,355,755,1
4320,824,224,0
2903,282,837,0
1349,577,411,1
2087,848,472,1
4295,809,880,0
2045,832,88,1
1513,642,578,1
2539,152,442,0
321,195,544,1
4429,858,415,0
2814,250,122,0
1780,736,667,1
2101,850,198,1
1233,531,360,1
4185,772,421,0
4033,708,612,0
3254,411,637,0
3578,568,234,0
949,411,63,1
1761,717,31,1
1825,752,541,1
420,211,677,1
2058,838,103,1
1741,708,273,1
998,435,259,1
4394,853,211,0
4174,765,698,0
522,250,632,1
44,31,355,1
426,212,492,1
247,152,321,1
4053,717,750,0
4575,909,579,0
2283,909,288,1
2999,307,378,0
2067,839,461,1
3396,471,495,0
3933,668,229,0
2966,298,482,0
3805,642,372,0
1613,667,295,1
672,298,787,1
944,402,508,1
1178,498,87,1
3224,396,11,0
4350,838,441,0
4132,757,379,0
2714,211,739,0
1004,450,531,1
764,335,856,1
56,32,752,1
1307,571,461,1
1061,461,127,1
4498,885,454,0
2574,164,722,0
2987,304,388,0
3924,667,656,0
3285,427,402,0
1410,606,645,1
2613,195,815,0
2772,239,774,0
1414,607,273,1
707,307,650,1
2321,30,854,0
3639,577,285,0
3702,606,235,0
1286,568,740,1
480,239,468,1
3605,571,168,0
2102,853,270,1
2348,32,364,0
445,229,43,1
4230,788,830,0
2821,252,669,0
2712,211,673,0
3764,624,129,0
1641,668,787,1
2737,229,822,0
1615,667,570,1
282,164,244,1
1594,660,682,1
1882,765,278,1
2771,239,42,0
2177,885,461,1
