Unnamed: 0,TF,Target,Label
8969,361,362,0
8441,355,550,0
621,56,134,1
9698,374,829,0
1025,110,304,1
1292,175,733,1
2708,873,597,1
4192,62,291,0
4085,56,279,0
1717,399,391,1
411,43,343,1
1483,355,622,1
2804,900,772,1
8071,305,94,0
485,49,664,1
2263,558,178,1
845,62,856,1
5948,190,185,0
14852,618,525,0
7357,297,840,0
11383,443,140,0
3999,56,442,0
13737,558,249,0
1078,110,238,1
45,43,425,1
15805,624,43,0
13918,558,863,0
2957,908,546,1
3664,49,119,0
2475,740,2,1
787,62,115,1
17576,805,154,0
17524,805,363,0
2443,740,892,1
2550,740,368,1
3117,43,5,0
1161,175,405,1
2985,908,707,1
670,62,852,1
2928,908,759,1
32,43,443,1
700,62,96,1
2751,895,91,1
2931,908,698,1
266,43,511,1
8974,361,902,0
7752,305,178,0
907,110,906,1
20612,908,598,0
14614,584,140,0
7891,305,81,0
18344,873,840,0
2330,558,232,1
2875,908,578,1
17650,805,46,0
5591,187,64,0
3152,43,158,0
817,62,848,1
13760,558,890,0
12369,515,531,0
7055,259,395,0
506,56,570,1
3765,56,529,0
7018,259,541,0
2307,558,594,1
16350,654,162,0
1607,399,852,1
1538,399,596,1
52,43,142,1
14516,584,366,0
2106,532,874,1
2618,793,292,1
17644,805,480,0
298,43,724,1
19916,900,428,0
1302,175,692,1
3479,49,336,0
13981,558,514,0
3130,43,890,0
13067,516,470,0
5997,190,372,0
12816,516,78,0
1406,259,97,1
102,43,274,1
1832,443,672,1
19166,895,607,0
20468,908,473,0
1651,399,237,1
291,43,891,1
2258,558,855,1
1913,443,652,1
257,43,270,1
555,56,785,1
2947,908,429,1
2871,908,580,1
16830,740,496,0
7234,297,578,0
2815,908,785,1
478,43,213,1
6967,259,261,0
1961,454,182,1
1366,175,901,1
1813,443,336,1
20142,900,562,0
15620,624,131,0
1907,443,786,1
2093,516,22,1
2382,618,482,1
1375,175,665,1
9320,361,293,0
10924,407,770,0
13443,532,238,0
11266,443,452,0
1791,443,661,1
6608,259,489,0
139,43,417,1
13812,558,126,0
2365,618,555,1
188,43,45,1
3088,43,416,0
13048,516,255,0
18134,873,816,0
15378,624,597,0
5310,187,443,0
15870,654,449,0
3737,49,551,0
767,62,804,1
7735,305,867,0
4599,110,361,0
19533,895,305,0
2986,908,24,1
2561,740,206,1
6970,259,529,0
15003,618,878,0
1702,399,44,1
1743,407,836,1
10677,407,871,0
149,43,712,1
3132,43,688,0
8639,355,495,0
10127,399,10,0
13239,532,321,0
16535,740,209,0
2355,618,166,1
2736,895,70,1
2155,558,323,1
8833,361,696,0
2577,740,839,1
16957,793,60,0
16210,654,677,0
567,56,127,1
14,43,403,1
528,56,578,1
1405,259,452,1
10916,407,396,0
2852,908,499,1
16865,793,524,0
8451,355,386,0
1149,175,526,1
17746,805,2,0
18756,882,428,0
2645,793,284,1
8034,305,829,0
203,43,50,1
12370,515,708,0
5709,187,238,0
299,43,404,1
192,43,503,1
2890,908,622,1
1057,110,707,1
11922,515,355,0
744,62,156,1
14641,584,588,0
416,43,643,1
527,56,424,1
13704,558,35,0
10228,399,862,0
2186,558,516,1
51,43,337,1
15817,654,754,0
1397,175,776,1
1407,259,241,1
12703,516,157,0
196,43,858,1
8765,355,214,0
1207,175,784,1
7878,305,434,0
17490,805,557,0
781,62,730,1
16710,740,854,0
2918,908,159,1
15026,618,744,0
1867,443,165,1
63,43,747,1
554,56,666,1
1950,443,647,1
10141,399,893,0
20255,900,616,0
17487,805,567,0
1517,399,165,1
3198,49,847,0
11450,454,204,0
10526,407,374,0
929,110,65,1
5299,187,559,0
211,43,806,1
2620,793,669,1
93,43,192,1
5964,190,625,0
14521,584,187,0
16201,654,812,0
4056,56,10,0
2025,454,487,1
0,43,246,1
533,56,92,1
2566,740,300,1
9661,374,705,0
479,43,473,1
1286,175,566,1
12322,515,683,0
949,110,133,1
1711,399,468,1
8761,355,17,0
11987,515,75,0
1962,454,892,1
532,56,535,1
13276,532,13,0
14949,618,232,0
5747,187,785,0
2387,618,722,1
7593,297,629,0
2574,740,165,1
1146,175,534,1
6664,259,122,0
14147,584,231,0
1094,110,537,1
12255,515,234,0
8490,355,673,0
4899,110,272,0
5128,175,682,0
44,43,568,1
2663,793,16,1
174,43,486,1
11185,443,367,0
19677,895,867,0
9350,361,486,0
12507,515,129,0
15915,654,208,0
1195,175,672,1
15812,624,523,0
1457,305,842,1
8939,361,543,0
5181,175,902,0
7745,305,415,0
175,43,784,1
2898,908,410,1
1488,355,770,1
256,43,731,1
650,56,381,1
194,43,13,1
11347,443,832,0
1731,407,325,1
1241,175,641,1
2677,793,473,1
15181,618,57,0
756,62,224,1
1462,355,821,1
8844,361,358,0
16299,654,696,0
2022,454,426,1
3780,56,357,0
11618,454,686,0
564,56,668,1
565,56,506,1
18498,873,138,0
19514,895,339,0
11636,454,691,0
16445,740,616,0
8605,355,140,0
2672,793,259,1
2360,618,605,1
5658,187,129,0
17620,805,13,0
831,62,503,1
12032,515,841,0
16174,654,463,0
16073,654,609,0
10090,399,160,0
2555,740,408,1
2295,558,79,1
8306,355,726,0
543,56,879,1
2367,618,770,1
16314,654,808,0
1978,454,424,1
14182,584,147,0
1777,407,301,1
3229,49,783,0
144,43,162,1
764,62,904,1
9985,374,700,0
2023,454,801,1
